Ticker,AINI_variant,Year,Direction,A2R_beta_const,A2R_beta_ret_1,A2R_beta_ctrl_n_articles_lag1,A2R_beta_x_1,p_x,N_obs,N_boot,N_boot_valid,F_stat,df_num,df_den,Original_F_pval,Empirical_F_pval,r2_u,adj_r2_u,R2A_beta_const,R2A_beta_x_1,R2A_beta_ctrl_n_articles_lag1,R2A_beta_ret_1,BH_reject_F,BH_corr_F_pval,BH_reject_F_HC3,BH_corr_F_pval_HC3,A2R_beta_ctrl_n_articles_lag2,A2R_beta_x_2,R2A_beta_x_2,R2A_beta_ctrl_n_articles_lag2,A2R_beta_ctrl_n_articles_lag3,A2R_beta_x_3,R2A_beta_x_3,R2A_beta_ctrl_n_articles_lag3
GOOGL,EMA_02,2025,RET_to_AINI,,,,,1,94,1,1,4.027455426432085,1,90,0.047766118177555356,,0.8015250563224612,0.7949092248665433,-0.003961193149600743,0.8753168455730316,-0.00021442583808884943,0.14907790589960818,False,,True,0.047766118177555356,,,,,,,,
GOOGL,EMA_08,2025,AINI_to_RET,0.013549230769599628,-0.18280834598753457,-0.0003357868645006524,0.026773245512247967,1,96,1,1,0.46177358703107585,1,92,0.49850245959622064,,0.06168090850658825,0.03108354682745529,,,,,False,,False,0.6473852316282437,,,,,,,,
GOOGL,EMA_08,2025,RET_to_AINI,,,,,1,94,1,1,5.252294302717551,1,90,0.02425084879589909,,0.43867125235409254,0.41996029409922886,-0.05301810329082328,0.6523642029680496,0.00047047358077589234,0.6275616127894849,False,,True,0.03233446506119879,,,,,,,,
GOOGL,normalized_AINI,2025,AINI_to_RET,0.013586730935514758,-0.17894368420690115,-0.00034318403625859645,0.024398293971745297,1,96,1,1,0.4564893611351071,1,92,0.500964034717396,,0.06190969493589882,0.03131979368380866,,,,,False,,False,0.6473852316282437,,,,,,,,
GOOGL,normalized_AINI,2025,RET_to_AINI,,,,,1,94,1,1,5.314020131522162,1,90,0.023453684422124914,,0.30068993026865354,0.27737959461094197,-0.06777629087960718,0.517834109204251,0.000476438906355006,0.8740566436332978,False,,True,0.03233446506119879,,,,,,,,
GOOGL,normalized_AINI_z,2025,AINI_to_RET,0.010946502676003314,-0.17894368420690093,-0.0003431840362586071,0.0019534742398672963,1,96,1,1,0.4564893611351198,1,92,0.5009640347173913,,0.06190969493589882,0.03131979368380866,,,,,False,,False,0.6473852316282437,,,,,,,,
GOOGL,normalized_AINI_z,2025,RET_to_AINI,,,,,1,94,1,1,5.314020131522174,1,90,0.023453684422124622,,0.3006899302686534,0.27737959461094175,-0.19483126563755387,0.5178341092042534,0.005950575779088888,10.916699337059601,False,,True,0.03233446506119879,,,,,,,,
IRBO,EMA_02,2025,AINI_to_RET,0.0033162055004677237,-0.15818622711172753,-0.00046302808018689997,-0.11412014519329418,1,96,1,1,4.539813071383493,1,92,0.03578259883357008,,0.05665901921413219,0.025897900275462682,,,,,False,,True,0.04236206626410703,,,,,,,,
IRBO,EMA_02,2025,RET_to_AINI,,,,,1,94,1,1,1.4544637182196107,1,90,0.23097396183326482,,0.796730118546257,0.7899544558311322,-0.0023458854538014095,0.8853249028284532,-0.00023235194373957883,0.06892311242638921,False,,False,0.23097396183326482,,,,,,,,
IRBO,EMA_08,2025,AINI_to_RET,0.008560058032382602,-0.17458991948911742,-0.0005270855033308238,-0.07948950788518824,1,96,1,1,4.522782689781035,1,92,0.036122936657887066,,0.07024167149811322,0.03992346513392131,,,,,False,,True,0.04236206626410703,,,,,,,,
IRBO,EMA_08,2025,RET_to_AINI,,,,,1,94,1,1,1.4790606693580486,1,90,0.22710165999996265,,0.41217663437005425,0.3925825221823893,-0.04819102364123422,0.6675722391827429,0.0003776168943351889,0.29243555026018575,False,,False,0.23097396183326482,,,,,,,,
IRBO,normalized_AINI,2025,AINI_to_RET,0.008402781445741235,-0.17751684945791585,-0.0004940335060717427,-0.06922231022509451,1,96,1,1,4.237753366326174,1,92,0.04236206626410703,,0.0678360818519792,0.037439432347152524,,,,,False,,True,0.04236206626410703,,,,,,,,
IRBO,normalized_AINI,2025,RET_to_AINI,,,,,1,94,1,1,1.5329264023462708,1,90,0.21889374634325287,,0.2568304413308802,0.23205812270857606,-0.061220149478283255,0.5262246228619567,0.0003132948456899699,0.3848891445821362,False,,False,0.23097396183326482,,,,,,,,
IRBO,normalized_AINI_z,2025,AINI_to_RET,0.015893579771915203,-0.17751684945791493,-0.000494033506071765,-0.005542354723876256,1,96,1,1,4.237753366326295,1,92,0.042362066264104256,,0.0678360818519792,0.037439432347152524,,,,,False,,True,0.04236206626410703,,,,,,,,
IRBO,normalized_AINI_z,2025,RET_to_AINI,,,,,1,94,1,1,1.5329264023462548,1,90,0.21889374634325307,,0.2568304413308803,0.23205812270857618,-0.12428731315192047,0.5262246228619556,0.003912956510495938,4.807147340057332,False,,False,0.23097396183326482,,,,,,,,
META,EMA_02,2025,AINI_to_RET,0.005782807392683709,-0.14995836806972604,-0.00039290555138690535,-0.0711965336488404,1,96,1,1,2.5413488600860203,1,92,0.1143299085404088,,0.03269565875147962,0.001153125884680084,,,,,False,,False,0.1143299085404088,,,,,,,,
META,EMA_02,2025,RET_to_AINI,,,,,1,94,1,1,0.009263581683667489,1,90,0.9235379999415815,,0.7947841324904615,0.7879436035734769,-0.00335405707998079,0.8786778097097825,-0.00022578894792502684,-0.00590926676316339,False,,False,0.9235379999415815,,,,,,,,
META,EMA_08,2025,AINI_to_RET,0.0093604375673285,-0.1665956341491392,-0.00045609773236729954,-0.054613233410399684,1,96,1,1,4.102561887655442,1,92,0.04571552790248269,,0.0404911007217329,0.009202767049615534,,,,,False,,True,0.09804689801591109,,,,,,,,
META,EMA_08,2025,RET_to_AINI,,,,,1,94,1,1,0.32215636913071477,1,90,0.5717277905419723,,0.404339891144861,0.38448455418302296,-0.05365171665743861,0.6619075582169045,0.0005013497714283134,0.15095785018011976,False,,False,0.7623037207226298,,,,,,,,
META,normalized_AINI,2025,AINI_to_RET,0.009231656584406361,-0.16317177501637248,-0.0004212523045771515,-0.04372998477278481,1,96,1,1,3.276693118822126,1,92,0.07353517351193242,,0.036980122107870717,0.005577300002692631,,,,,False,,True,0.09804689801591109,,,,,,,,
META,normalized_AINI,2025,RET_to_AINI,,,,,1,94,1,1,0.34437132739264037,1,90,0.5587859812351985,,0.24603288737667917,0.2209006502892351,-0.06848431926924564,0.5176232933474681,0.0004747678476871982,0.2041813322309424,False,,False,0.7623037207226298,,,,,,,,
META,normalized_AINI_z,2025,AINI_to_RET,0.0139638375196323,-0.16317177501637448,-0.00042125230457717245,-0.0035012857399927665,1,96,1,1,3.276693118822105,1,92,0.07353517351193331,,0.036980122107870717,0.005577300002692631,,,,,False,,True,0.09804689801591109,,,,,,,,
META,normalized_AINI_z,2025,RET_to_AINI,,,,,1,94,1,1,0.3443713273926306,1,90,0.5587859812351985,,0.24603288737667928,0.22090065028923522,-0.2033893937494632,0.51762329334747,0.0059297047689724405,2.550162201090292,False,,False,0.7623037207226298,,,,,,,,
MSFT,EMA_02,2025,AINI_to_RET,0.006774655349371057,-0.13262242438479124,-0.00021396701033421408,-0.0024003635220447676,1,96,1,1,0.008048188750248039,1,92,0.9287113371799929,,0.025414924455731014,-0.006365023659842928,,,,,False,,False,0.9287113371799929,,,,,,,,
MSFT,EMA_02,2025,RET_to_AINI,,,,,1,94,1,1,0.5759997232133576,1,90,0.4498677074423604,,0.7957113758418525,0.7889017550365809,-0.0037658514556878474,0.8803570194424407,-0.00020923671566302967,0.0700213879855055,False,,False,0.4498677074423604,,,,,,,,
MSFT,EMA_08,2025,AINI_to_RET,0.006871957057783903,-0.1291559385443838,-0.00018413853962506754,0.008705281986506257,1,96,1,1,0.16964907491698364,1,92,0.6813819475662066,,0.026448517832879048,-0.00529772615083135,,,,,False,,False,0.9085092634216089,,,,,,,,
MSFT,EMA_08,2025,RET_to_AINI,,,,,1,94,1,1,1.7526633448444118,1,90,0.1888949980509658,,0.4137434996284137,0.3942016162826941,-0.05414581594985848,0.6607826017138609,0.0005132500091277849,0.45744265863758554,False,,False,0.2518599974012877,,,,,,,,
MSFT,normalized_AINI,2025,AINI_to_RET,0.006882839069380168,-0.12724791864595109,-0.0001834287333737521,0.008965502029326573,1,96,1,1,0.22741969999341904,1,92,0.6345745370632261,,0.026781953211533982,-0.004953417879394184,,,,,False,,False,0.9085092634216089,,,,,,,,
MSFT,normalized_AINI,2025,RET_to_AINI,,,,,1,94,1,1,2.3715636581607873,1,90,0.1270719377591187,,0.26236492612856555,0.237777090332851,-0.06941835951905369,0.5228134383394785,0.0005183543523730147,0.657863202784198,False,,False,0.2518599974012877,,,,,,,,
MSFT,normalized_AINI_z,2025,AINI_to_RET,0.00591264943866465,-0.1272479186459512,-0.00018342873337376392,0.0007178320452261856,1,96,1,1,0.22741969999342374,1,92,0.6345745370632261,,0.02678195321153376,-0.004953417879394406,,,,,False,,False,0.9085092634216089,,,,,,,,
MSFT,normalized_AINI_z,2025,RET_to_AINI,,,,,1,94,1,1,2.371563658160755,1,90,0.12707193775912165,,0.26236492612856566,0.2377770903328511,-0.22207003735881492,0.5228134383394804,0.006474086841088369,8.216509584387047,False,,False,0.2518599974012877,,,,,,,,
NVDA,EMA_02,2025,AINI_to_RET,-0.008642633879566375,-0.21759302117997514,-0.0004536666007634973,-0.22606453571712365,1,96,1,1,8.136284201425317,1,92,0.005358043596202165,,0.0776895193096575,0.047614177548016,,,,,False,,True,0.012744239106852205,,,,,,,,
NVDA,EMA_02,2025,RET_to_AINI,,,,,1,94,1,1,4.168461760316197,1,90,0.044110691737902614,,0.7995058021050476,0.7928226621752159,-0.0012873551326470153,0.8915669463424856,-0.0002458805151378799,0.06692658546325309,False,,True,0.05493067958298564,,,,,,,,
NVDA,EMA_08,2025,AINI_to_RET,0.0017787036379182397,-0.22755868010849614,-0.0005311099647313471,-0.14077842948734257,1,96,1,1,7.177412290272157,1,92,0.00874599316796878,,0.08601037033756143,0.0562063606746559,,,,,False,,True,0.012744239106852205,,,,,,,,
NVDA,EMA_08,2025,RET_to_AINI,,,,,1,94,1,1,4.257731368652326,1,90,0.041952278209796856,,0.4262303207799879,0.4071046648059874,-0.04515523484580923,0.6808090654731954,0.000325871275703855,0.2765184372516676,False,,True,0.05493067958298564,,,,,,,,
NVDA,normalized_AINI,2025,AINI_to_RET,0.0014404642104006867,-0.23167343022415207,-0.0004806191793432669,-0.12586965666109629,1,96,1,1,6.454224787713727,1,92,0.012744239106852205,,0.08563687787658025,0.05582068911168625,,,,,False,,True,0.012744239106852205,,,,,,,,
NVDA,normalized_AINI,2025,RET_to_AINI,,,,,1,94,1,1,3.781945808112479,1,90,0.05493067958298564,,0.2721560496765606,0.24789458466577918,-0.057758190149397835,0.5398074596625665,0.00024846915581387203,0.33965148940158535,False,,True,0.05493067958298564,,,,,,,,
NVDA,normalized_AINI_z,2025,AINI_to_RET,0.015061278227832077,-0.23167343022415293,-0.00048061917934326507,-0.010077882172955974,1,96,1,1,6.454224787714439,1,92,0.012744239106847504,,0.08563687787658025,0.05582068911168625,,,,,False,,True,0.012744239106852205,,,,,,,,
NVDA,normalized_AINI_z,2025,RET_to_AINI,,,,,1,94,1,1,3.7819458081125807,1,90,0.05493067958298268,,0.2721560496765604,0.24789458466577896,-0.09940645684624051,0.5398074596625708,0.0031033035310839407,4.242142904799197,False,,True,0.05493067958298564,,,,,,,,
ROBO,EMA_02,2025,AINI_to_RET,0.0007942224804511483,-0.08632458154617331,-0.0002393426676124816,-0.06055641845713055,1,96,1,1,2.6502033835147087,1,92,0.10695667400816102,,0.024063034626171875,-0.007760996853409363,,,,,False,,False,0.1220821707779534,,,,,,,,
